factid,timeid,clientid,addressid,productid,orderid,orderlineid,SALES,DEALSIZE
2811,119,119,2811,2797,119,2811,1696.82,Small
2812,120,120,2812,2797,120,2812,1693.56,Small
2813,201,41,2813,2797,201,2813,1921.92,Small
2814,122,202,2814,2797,202,2814,2082.85,Small
2815,1307,14,2815,2797,1307,2815,2227.6,Small
2816,570,106,2816,2797,570,2816,3209.38,Medium
2817,125,31,2817,2797,125,2817,4080.72,Medium
2818,126,25,2818,2797,126,2818,2244.4,Small
2819,128,128,2819,2797,128,27,3978.51,Medium
2820,574,25,2820,2797,574,92,5417.57,Medium
2821,2532,112,2821,2797,2532,2821,2116.16,Small
2822,132,121,2822,2797,132,2822,3079.44,Medium
